YOM,Brand,Car_Name,Kms_Driven,Fuel_Type,Owner_Type,Transmission_Type,Price_in_Lakhs,Emi_per_Month,Location
2021,Maruti,Maruti Baleno ZETA PETROL 1.2,39810,Petrol,1st owner,Manual,6.29,12297,New Delhi
2021,Maruti,Maruti Baleno DELTA PETROL 1.2,20322,Petrol,1st owner,Manual,6.18,12082,New Delhi
2015,Honda,Honda Brio VX MT,96395,Petrol,1st owner,Manual,2.91,5689,New Delhi
2016,Maruti,Maruti Baleno ZETA PETROL 1.2,58639,Petrol,2nd owner,Manual,4.41,8618,New Delhi
2019,Mahindra,Mahindra XUV300 W8 (O) 1.2 PETROL,56920,Petrol,2nd owner,Manual,7.11,13900,New Delhi
2018,Hyundai,Hyundai Xcent S 1.2,90833,CNG,1st owner,Manual,4.4,8602,New Delhi
2016,Hyundai,Hyundai Creta SX PLUS AT 1.6 PETROL,101240,Petrol,1st owner,Automatic,6.82,15173,New Delhi
2019,Mahindra,Mahindra XUV500 W9,42625,Diesel,2nd owner,Manual,10.03,21808,New Delhi
2019,Hyundai,Hyundai VENUE SX PLUS 1.0 TURBO DCT,72340,Petrol,1st owner,Automatic,8.4,15989,New Delhi
2018,Hyundai,Hyundai Creta SX PLUS AT 1.6 PETROL,86490,Petrol,1st owner,Automatic,8.12,15456,New Delhi
2020,Maruti,Maruti Baleno DELTA PETROL 1.2,60977,Petrol,1st owner,Manual,5.77,11280,New Delhi
2020,Maruti,Maruti Baleno ZETA PETROL 1.2,35495,Petrol,1st owner,Manual,6.55,12805,New Delhi
2020,Maruti,Maruti Baleno ZETA PETROL 1.2,17458,Petrol,1st owner,Manual,6.93,13542,New Delhi
2016,Honda,Honda City 1.5L I-VTEC VX CVT,30591,Petrol,1st owner,Automatic,7.15,13978,New Delhi
2017,Hyundai,Hyundai Elite i20 SPORTZ 1.2,47403,Petrol,2nd owner,Manual,4.86,9501,New Delhi
2011,Maruti,Maruti Ritz VXI,43564,Petrol,1st owner,Manual,1.67,7861,New Delhi
2020,Maruti,Maruti S PRESSO VXI+,18520,Petrol,1st owner,Manual,3.91,7649,New Delhi
2023,Mahindra,Mahindra XUV300 W8 (O) 1.2 PETROL,12061,Petrol,1st owner,Manual,11.05,21038,New Delhi
2017,Hyundai,Hyundai Creta SX PLUS AT 1.6 PETROL,41973,Petrol,1st owner,Automatic,7.81,15269,New Delhi
2020,Hyundai,Hyundai VENUE SX 1.0 TURBO,49759,Petrol,1st owner,Manual,7.68,15015,New Delhi
2014,Honda,Honda Amaze 1.2L I-VTEC S,77579,Petrol,1st owner,Manual,2.92,6495,New Delhi
2020,Renault,Renault TRIBER RXZ AMT,13341,Petrol,1st owner,Manual,6.51,12733,New Delhi
2022,Renault,Renault Kwid CLIMBER 1.0 (O),15517,Petrol,1st owner,Manual,4.32,8446,New Delhi
2016,Hyundai,Hyundai Grand i10 ASTA 1.2 KAPPA VTVT,97523,Petrol,1st owner,Automatic,3.96,7739,New Delhi
2021,Tata,Tata NEXON XZA PLUS PETROL,36520,Petrol,1st owner,Manual,8.64,16451,New Delhi
2017,Hyundai,Hyundai Creta E PLUS 1.6 PETROL,83253,Petrol,1st owner,Manual,6.35,12418,New Delhi
2017,Maruti,Maruti Baleno DELTA PETROL 1.2,84098,Petrol,1st owner,Manual,4.06,7937,New Delhi
2019,Hyundai,Hyundai NEW SANTRO MAGNA CNG,75012,CNG,1st owner,Manual,4.28,8367,New Delhi
2016,Honda,Honda City 1.5L I-VTEC VX,91443,Petrol,2nd owner,Manual,5.83,11398,New Delhi
2017,Maruti,Maruti Celerio ZXI AMT (O),43628,Petrol,1st owner,Manual,4.39,8583,New Delhi
2011,Maruti,Maruti Swift VXI,28878,Petrol,1st owner,Manual,2.23,10513,New Delhi
2017,Maruti,Maruti Ciaz ZETA 1.4 AT PETROL,91712,Petrol,1st owner,Automatic,5.96,11643,New Delhi
2016,Maruti,Maruti Celerio ZXI AMT,65856,Petrol,1st owner,Manual,3.57,6979,New Delhi
2022,Maruti,Maruti S PRESSO VXI+,12709,Petrol,1st owner,Manual,4.65,9088,New Delhi
2022,Tata,Tata Tiago XT CNG,20013,CNG,1st owner,Manual,5.93,11593,New Delhi
2019,Maruti,Maruti Dzire ZXI AMT,80249,Petrol,1st owner,Manual,5.69,11124,New Delhi
2020,Renault,Renault Kwid RXT 1.0 AMT (O),52957,Petrol,1st owner,Manual,3.97,7761,New Delhi
2020,Maruti,Maruti S PRESSO LXI,39683,Petrol,1st owner,Manual,3.44,6731,New Delhi
2012,Maruti,Maruti Swift Dzire VXI,54388,Petrol,1st owner,Manual,2.75,9134,New Delhi
2022,Mahindra,Mahindra XUV300 W8 (O) 1.2 PETROL AMT,13367,Petrol,1st owner,Manual,11.03,20995,New Delhi
2021,Maruti,Maruti Baleno DELTA PETROL 1.2,33988,Petrol,1st owner,Manual,6.04,11808,New Delhi
2018,Maruti,Maruti Ciaz DELTA 1.5 SHVS MT PETROL,95908,Petrol,1st owner,Manual,6.05,11828,New Delhi
2019,Maruti,Maruti XL6 ZETA AT,54342,Petrol,1st owner,Automatic,8.4,15989,New Delhi
2022,Tata,Tata TIGOR XZ PLUS CNG,39086,CNG,1st owner,Manual,6.92,13529,New Delhi
2018,Maruti,Maruti Baleno DELTA CVT PETROL 1.2,70318,Petrol,1st owner,Automatic,4.94,9658,New Delhi
2020,Hyundai,Hyundai GRAND I10 NIOS MAGNA CORPORATE EDITION 1.2 KAPPA VTVT,20631,Petrol,2nd owner,Automatic,5.16,10088,New Delhi
2014,Hyundai,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,92751,Petrol,1st owner,Automatic,2.95,6562,New Delhi
2015,Maruti,Maruti Baleno DELTA PETROL 1.2,69308,Petrol,1st owner,Manual,3.97,7761,New Delhi
2014,Maruti,Maruti Wagon R 1.0 VXI,66201,Petrol,2nd owner,Manual,2.5,5561,New Delhi
2022,Tata,Tata NEXON XM PETROL,30785,Petrol,2nd owner,Manual,7.28,14233,New Delhi
2014,Honda,Honda City 1.5L I-VTEC V MT,50829,Petrol,1st owner,Manual,4.73,10516,New Delhi
2021,Mahindra,Mahindra XUV300 W6 1.2 PETROL,39075,Petrol,1st owner,Manual,8.12,15452,New Delhi
2011,Toyota,Toyota Etios V,83914,Petrol,1st owner,Manual,1.93,9085,New Delhi
2017,Maruti,Maruti Celerio ZXI AMT (O),41900,Petrol,1st owner,Manual,3.79,7410,New Delhi
2020,Renault,Renault Kwid CLIMBER 1.0 AMT (O),21527,Petrol,2nd owner,Manual,4.08,7970,New Delhi
2019,Maruti,Maruti New Wagon-R LXI CNG (O) 1.0,65818,CNG,1st owner,Manual,4.56,8915,New Delhi
2014,Hyundai,Hyundai Xcent SX 1.2,60133,Petrol,2nd owner,Manual,3.55,7897,New Delhi
2017,Maruti,Maruti Baleno ZETA CVT PETROL 1.2,40326,Petrol,2nd owner,Automatic,5.13,10029,New Delhi
2022,Tata,Tata NEXON XZ PLUS PETROL,14073,Petrol,1st owner,Manual,9.16,17435,New Delhi
2015,Honda,Honda Amaze 1.2L I-VTEC S,96057,Petrol,1st owner,Manual,3.15,6158,New Delhi
2018,Maruti,Maruti Baleno ZETA CVT PETROL 1.2,37072,Petrol,1st owner,Automatic,5.83,11404,New Delhi
2020,Mahindra,Mahindra XUV300 W8 (O) 1.2 PETROL,31731,Petrol,1st owner,Manual,8.16,15532,New Delhi
2019,Hyundai,Hyundai Creta EX 1.6 PETROL,19584,Petrol,1st owner,Manual,8.52,16217,New Delhi
2020,Mahindra,Mahindra XUV300 W8 1.5 DIESEL AMT,64788,Diesel,1st owner,Manual,8.65,16464,New Delhi
2020,Maruti,Maruti New Wagon-R LXI CNG (O) 1.0,67693,CNG,1st owner,Manual,4.79,9365,New Delhi
2016,Hyundai,Hyundai Grand i10 MAGNA AT 1.2 KAPPA VTVT,25133,Petrol,2nd owner,Automatic,4.07,7966,New Delhi
2021,Mahindra,Mahindra XUV300 W8 (O) 1.2 PETROL AMT,16895,Petrol,1st owner,Manual,10.63,20240,New Delhi
2020,Renault,Renault Kwid CLIMBER 1.0 AMT (O),25020,Petrol,1st owner,Manual,4.24,8293,New Delhi
2015,Hyundai,Hyundai Grand i10 ASTA AT 1.2 KAPPA VTVT,80208,Petrol,2nd owner,Automatic,4.16,8142,New Delhi
2017,Maruti,Maruti Swift LXI (O),58539,Petrol,1st owner,Manual,4.03,7879,New Delhi
2017,Maruti,Maruti Ciaz ALPHA 1.4 PETROL,60227,Petrol,1st owner,Manual,5.73,11202,New Delhi
2022,Nissan,Nissan MAGNITE XL,15128,Petrol,1st owner,Manual,6.16,12051,New Delhi
2015,Toyota,Toyota Etios G,94994,Petrol,1st owner,Manual,3.12,6092,New Delhi
2016,Maruti,Maruti Celerio ZXI AMT (O),47586,Petrol,1st owner,Manual,4.07,7957,New Delhi
2016,Hyundai,Hyundai Grand i10 ASTA 1.2 KAPPA VTVT,72649,Petrol,1st owner,Automatic,3.96,7740,New Delhi
2020,Maruti,Maruti S PRESSO VXI+,43163,Petrol,2nd owner,Manual,3.68,7189,New Delhi
2018,Maruti,Maruti Baleno DELTA CVT PETROL 1.2,94466,Petrol,1st owner,Automatic,4.65,9097,New Delhi
2019,Maruti,Maruti Ciaz DELTA 1.5 SHVS MT PETROL,46710,Petrol,1st owner,Manual,6.89,13465,New Delhi
2015,Honda,Honda City 1.5L I-VTEC V MT,61134,Petrol,1st owner,Manual,5.51,10770,New Delhi
2019,Mahindra,Mahindra XUV300 W8 (O) 1.2 PETROL,48044,Petrol,1st owner,Manual,7.95,15535,New Delhi
2020,Maruti,Maruti New Wagon-R LXI 1.0,64042,Petrol,1st owner,Manual,4.36,8524,New Delhi
2017,Maruti,Maruti Baleno ZETA PETROL 1.2,69394,Petrol,2nd owner,Manual,4.57,8935,New Delhi
2021,Tata,Tata NEXON XZ PLUS PETROL SUNROOF,29284,Petrol,1st owner,Manual,9.01,17150,New Delhi
2011,Hyundai,Hyundai i10 MAGNA 1.2,65182,Petrol,2nd owner,Manual,1.94,9132,New Delhi
2019,Mahindra,Mahindra XUV500 W11 AT,53206,Diesel,2nd owner,Automatic,11.63,25286,New Delhi
2021,Mahindra,Mahindra XUV300 W8(O) 1.2 PETROL DUAL TONE,12532,Petrol,1st owner,Manual,9.91,18866,New Delhi
2017,Maruti,Maruti Baleno ZETA CVT PETROL 1.2,36754,Petrol,1st owner,Automatic,5.2,10174,New Delhi
2021,Maruti,Maruti S PRESSO VXI+,12127,Petrol,1st owner,Manual,4.26,8323,New Delhi
2011,Hyundai,Hyundai i20 SPORTZ 1.2,99718,Petrol,1st owner,Manual,2.12,9980,New Delhi
2022,Tata,Tata TIGOR XZ PLUS CNG,37629,CNG,1st owner,Manual,7.09,13859,New Delhi
2015,Maruti,Maruti Ciaz VXI+,94945,Petrol,1st owner,Manual,4.6,8987,New Delhi
2019,Maruti,Maruti Ciaz ALPHA DIESEL 1.5,92522,Diesel,3rd owner,Manual,6.88,15305,New Delhi
2019,Maruti,Maruti Baleno ALPHA PETROL 1.2,41726,Petrol,1st owner,Manual,6.33,12381,New Delhi
2019,Honda,Honda Amaze 1.2L I-VTEC S,70903,CNG,2nd owner,Manual,5.08,9931,New Delhi
2019,Maruti,Maruti Swift ZXI,43834,Petrol,1st owner,Manual,5.6,10948,New Delhi
2021,Tata,Tata ALTROZ XM PLUS PETROL,43510,Petrol,2nd owner,Manual,5.65,11054,New Delhi
2022,Toyota,Toyota URBAN CRUISER MID GRADE MT,28970,Petrol,1st owner,Manual,7.98,15601,New Delhi
2023,Maruti,Maruti BREZZA ZXI SMART HYBRID,7048,Petrol,1st owner,Manual,11.02,20976,New Delhi
2013,Hyundai,Hyundai Santro Xing GLS,59939,Petrol,1st owner,Manual,1.79,4714,New Delhi
2021,Tata,Tata ALTROZ XM PLUS PETROL,49461,Petrol,1st owner,Manual,5.96,11652,New Delhi
2021,Maruti,Maruti Swift VXI AMT,11486,Petrol,1st owner,Manual,5.99,11711,New Delhi
2015,Maruti,Maruti Ciaz VXI+,45419,Petrol,1st owner,Manual,4.49,8786,New Delhi
2022,Honda,Honda Amaze 1.2L I-VTEC S,10819,Petrol,1st owner,Manual,6.79,13275,New Delhi
2019,Jeep,Jeep Compass LIMITED PLUS DIESEL 4X4,36815,Diesel,1st owner,Manual,13.21,28722,New Delhi
2018,Honda,Honda Amaze 1.2L I-VTEC S CVT,49660,Petrol,2nd owner,Automatic,5.31,10379,New Delhi
2020,Tata,Tata ALTROZ XT PETROL,44696,Petrol,1st owner,Manual,5.67,11082,New Delhi
2013,Maruti,Maruti Alto K10 LXI,19828,Petrol,1st owner,Manual,2.06,5425,New Delhi
2019,Tata,Tata NEXON XMA DIESEL,61857,Diesel,1st owner,Manual,6.35,14125,New Delhi
2015,Hyundai,Hyundai i20 Active 1.2 SX,51176,Petrol,1st owner,Manual,4.54,8880,New Delhi
2022,Renault,Renault TRIBER RXL MT,36809,Petrol,2nd owner,Manual,5.8,11339,New Delhi
2022,Tata,Tata NEXON XZA PLUS DIESEL,34248,Diesel,1st owner,Manual,10.56,20100,New Delhi
2016,Maruti,Maruti Baleno DELTA PETROL 1.2,94626,Petrol,1st owner,Manual,4.16,8133,New Delhi
2014,Hyundai,Hyundai i20 SPORTZ 1.2,54276,Petrol,1st owner,Manual,3.39,7541,New Delhi
2019,Mahindra,Mahindra XUV500 W9 AT,47775,Diesel,2nd owner,Automatic,10.97,23845,New Delhi
2014,Maruti,Maruti Wagon R 1.0 LXI,58154,Petrol,2nd owner,Manual,2.53,5628,New Delhi
2019,Maruti,Maruti Baleno ALPHA CVT PETROL 1.2,48095,Petrol,2nd owner,Automatic,5.8,11339,New Delhi
2021,Maruti,Maruti Baleno ZETA CVT PETROL 1.2,39335,Petrol,2nd owner,Automatic,7.01,13705,New Delhi
2018,Honda,Honda Jazz 1.2L I-VTEC V,45060,Petrol,1st owner,Manual,4.98,9736,New Delhi
2011,Toyota,Toyota Etios VX,71433,Petrol,1st owner,Manual,2.11,9942,New Delhi
2020,Maruti,Maruti Baleno ZETA PETROL 1.2,58661,Petrol,1st owner,Manual,6.07,11867,New Delhi
2015,Honda,Honda Amaze 1.2L I-VTEC VX,115667,Petrol,1st owner,Manual,3.42,7608,New Delhi
2020,Datsun,Datsun Redi Go T(O) 1.0,39864,Petrol,1st owner,Manual,3.29,6432,New Delhi
2014,Maruti,Maruti Ertiga VXI CNG,97426,CNG,1st owner,Manual,5.3,17614,New Delhi
2012,Hyundai,Hyundai i10 SPORTZ 1.2,65885,Petrol,2nd owner,Manual,2.05,6809,New Delhi
2013,Hyundai,Hyundai Grand i10 ASTA 1.2 KAPPA VTVT,52006,Petrol,1st owner,Automatic,3.07,8084,New Delhi
2021,Honda,Honda City 1.5L I-VTEC V MT 4TH GEN,29353,Petrol,1st owner,Manual,8.84,16826,New Delhi
2013,Hyundai,Hyundai i10 ERA 1.1,44757,Petrol,2nd owner,Manual,2.09,5496,New Delhi
2015,Honda,Honda City 1.5L I-VTEC V MT,77968,CNG,1st owner,Manual,5.19,13667,New Delhi
2015,Maruti,Maruti Swift VXI,52828,Petrol,1st owner,Manual,3.44,6725,New Delhi
2019,Maruti,Maruti Baleno DELTA PETROL 1.2,90648,Petrol,1st owner,Manual,5.29,10342,New Delhi
2022,Tata,Tata NEXON EV XZ PLUS,56891,Electric,1st owner,Manual,12.71,24192,New Delhi
2020,Tata,Tata Tiago XZ PLUS PETROL,80040,Petrol,1st owner,Manual,4.9,9580,New Delhi
2019,Honda,Honda Amaze 1.2L I-VTEC S,89343,Petrol,1st owner,Manual,4.93,9638,New Delhi
2014,Maruti,Maruti Celerio VXI AMT,102580,Petrol,1st owner,Manual,2.91,6478,New Delhi
2022,KIA,KIA CARENS LUXURY PLUS 1.4 PETROL 7 STR,17103,Petrol,2nd owner,Manual,14.3,27219,New Delhi
2016,Hyundai,Hyundai Elite i20 MAGNA 1.2,84053,Petrol,1st owner,Manual,4.2,8211,New Delhi
2015,Hyundai,Hyundai i10 MAGNA 1.1,71021,Petrol,1st owner,Manual,2.75,5376,New Delhi
2022,Hyundai,Hyundai AURA S 1.2 CNG,17797,CNG,1st owner,Manual,7.12,13920,New Delhi
2017,Tata,Tata Tiago XZ PETROL,90967,Petrol,1st owner,Manual,3.55,6935,New Delhi
2019,Tata,Tata NEXON XT PLUS PETROL,48737,Petrol,1st owner,Manual,6.4,12512,New Delhi
2022,Tata,Tata ALTROZ XZA,34420,Petrol,1st owner,Manual,7.75,15151,New Delhi
2018,Datsun,Datsun Redi Go A,45517,Petrol,1st owner,Manual,2.29,4477,New Delhi
2018,Tata,Tata NEXON XZ PLUS PETROL,87574,CNG,2nd owner,Manual,6.06,11847,New Delhi
2022,Mahindra,Mahindra XUV300 W6 1.2 PETROL AMT,7290,Petrol,1st owner,Manual,9.16,17440,New Delhi
2019,Hyundai,Hyundai Elite i20 SPORTZ PLUS 1.2 DUAL TONE,32152,Petrol,1st owner,Manual,6.46,12629,New Delhi
2016,Maruti,Maruti Wagon R 1.0 VXI,78446,Petrol,1st owner,Manual,3.1,6061,New Delhi
2014,Honda,Honda Brio S MT,58271,Petrol,1st owner,Manual,2.96,6584,New Delhi
2020,MG,MG HECTOR PLUS SHARP HYBRID 1.5 PETROL,22805,Petrol,1st owner,Manual,13.41,25525,New Delhi
2020,Maruti,Maruti Swift LXI,39683,Petrol,1st owner,Manual,4.82,9423,New Delhi
2020,Mahindra,Mahindra XUV300 W6 1.5 DIESEL,79568,Diesel,1st owner,Manual,7.6,14858,New Delhi
2022,KIA,KIA SELTOS GTX PLUS AT 1.5 DIESEL,39906,Diesel,1st owner,Automatic,15.58,29655,New Delhi
2023,Tata,Tata Tiago XM CNG,37039,CNG,1st owner,Manual,5.54,10831,New Delhi
2015,Hyundai,Hyundai Elite i20 MAGNA 1.2,71235,Petrol,1st owner,Manual,4.21,8231,New Delhi
2018,Renault,Renault Kwid RXT 1.0 AMT (O),30079,Petrol,1st owner,Manual,3.42,6679,New Delhi
2022,Hyundai,Hyundai AURA S 1.2,25009,Petrol,1st owner,Manual,6.21,12141,New Delhi
2020,Hyundai,Hyundai Creta SX (O) 1.4 TURBO DCT,48230,Petrol,2nd owner,Automatic,12.9,24554,New Delhi
2015,Maruti,Maruti Swift Dzire LXI (O),,1st owner,,Manual,3.56,6970,New Delhi
2021,Mahindra,Mahindra Bolero B6 (O),35315,Diesel,1st owner,Manual,8.26,15722,New Delhi
2021,Mahindra,Mahindra Scorpio S11 2WD,69262,Diesel,1st owner,Manual,14.34,27295,New Delhi
2020,KIA,KIA SONET HTX 1.0 IMT,54666,Petrol,1st owner,Manual,7.55,14760,New Delhi
2015,Hyundai,Hyundai Elite i20 SPORTZ 1.2,33384,Petrol,1st owner,Manual,4.6,8993,New Delhi
2017,Honda,Honda City 1.5L I-VTEC V MT,19620,Petrol,1st owner,Manual,6.91,13509,New Delhi
2017,Hyundai,Hyundai i20 Active 1.2 S,14122,Petrol,1st owner,Manual,5.59,10921,New Delhi
2015,Maruti,Maruti Swift VXI,43805,Petrol,1st owner,Manual,3.61,7058,New Delhi
2021,Maruti,Maruti Swift VXI AMT,29279,Petrol,1st owner,Manual,6.24,12199,New Delhi
2018,Honda,Honda Jazz 1.2L I-VTEC V CVT,56014,Petrol,1st owner,Automatic,5.91,11554,New Delhi
2020,Hyundai,Hyundai GRAND I10 NIOS ASTA AMT 1.2 KAPPA VTVT,24822,Petrol,1st owner,Manual,6.51,12727,New Delhi
2013,Honda,Honda Brio S MT,50638,Petrol,1st owner,Manual,2.37,6241,New Delhi
2022,KIA,KIA SELTOS HTK PLUS 1.5 DIESEL IMT,44548,Diesel,1st owner,Manual,12.33,23469,New Delhi
2018,Maruti,Maruti Wagon R 1.0 LXI CNG,68828,CNG,2nd owner,Manual,3.67,7179,New Delhi
2014,Maruti,Maruti Wagon R 1.0 VXI,81616,CNG,2nd owner,Manual,2.75,9124,New Delhi
2022,Hyundai,Hyundai AURA S 1.2 CNG,35651,CNG,1st owner,Manual,7.41,14489,New Delhi
2022,Tata,Tata PUNCH ADVENTURE RHYTHM PACK MT,14386,Petrol,1st owner,Manual,6.3,12317,New Delhi
2021,Tata,Tata PUNCH CREATIVE MT,24549,Petrol,1st owner,Manual,6.72,13138,New Delhi
2018,Maruti,Maruti Alto 800 LXI,68182,Petrol,2nd owner,Manual,2.63,5142,New Delhi
2022,Maruti,Maruti Ciaz ALPHA AT 1.5 SHVS PETROL,29231,Petrol,1st owner,Automatic,9.49,18063,New Delhi
2018,Maruti,Maruti IGNIS DELTA 1.2,57626,Petrol,1st owner,Manual,4.11,8035,New Delhi
2018,Maruti,Maruti Swift VXI,76889,CNG,1st owner,Manual,4.85,9482,New Delhi
2018,Maruti,Maruti IGNIS ZETA 1.2,24675,Petrol,1st owner,Manual,4.77,9325,New Delhi
2022,Tata,Tata TIGOR XZ PLUS CNG LEATHERETTE PACK,32734,CNG,1st owner,Automatic,7.08,13837,New Delhi
2021,Hyundai,Hyundai Creta SX EXECUTIVE 1.5 PETROL,21873,Petrol,1st owner,Manual,12.7,24173,New Delhi
2014,Hyundai,Hyundai i20 SPORTZ 1.2,83724,CNG,2nd owner,Manual,3.52,11691,New Delhi
2020,Hyundai,Hyundai NEW I20 SPORTZ 1.2 MT,47357,Petrol,1st owner,Manual,6.28,12278,New Delhi
2013,Maruti,Maruti Wagon R 1.0 VXI,19147,Petrol,2nd owner,Manual,2.47,6494,New Delhi
2017,Honda,Honda WR-V 1.2L I-VTEC VX MT,47014,Petrol,1st owner,Manual,5.86,11456,New Delhi
2017,Renault,Renault Kwid RXL 1.0 AMT,48818,Petrol,2nd owner,Manual,2.74,5357,New Delhi
2022,Mahindra,Mahindra XUV300 W6 1.2 PETROL,12982,Petrol,2nd owner,Manual,7.41,14487,New Delhi
2022,Tata,Tata NEXON XZA PLUS PETROL,27997,Petrol,1st owner,Manual,9.29,17683,New Delhi
2019,Hyundai,Hyundai NEW SANTRO SPORTZ CNG,63211,CNG,1st owner,Manual,4.58,8954,New Delhi
2021,Renault,Renault TRIBER RXE MT,23863,CNG,1st owner,Manual,4.91,9599,New Delhi
2015,Hyundai,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,59105,Petrol,1st owner,Automatic,3.26,6373,New Delhi
2017,Maruti,Maruti Alto K10 VXI,98904,Petrol,1st owner,Manual,2.62,5119,New Delhi
2022,Maruti,Maruti New Wagon-R LXI 1.0,15931,Petrol,1st owner,Manual,5.17,10109,New Delhi
2015,Maruti,Maruti Wagon R 1.0 VXI,59274,Petrol,1st owner,Manual,2.97,5806,New Delhi
2023,Tata,Tata NEXON EV XM,40804,Electric,1st owner,Manual,11.7,22270,New Delhi
2016,Maruti,Maruti Baleno DELTA PETROL 1.2,36779,Petrol,1st owner,Manual,4.42,8641,New Delhi
2019,Renault,Renault Kwid CLIMBER 1.0 (O),44792,Petrol,1st owner,Manual,3.81,7449,New Delhi
2015,Hyundai,Hyundai Elite i20 SPORTZ 1.2,101722,Petrol,2nd owner,Manual,4.04,8987,New Delhi
2019,Honda,Honda WR-V 1.2L I-VTEC S MT,50392,Petrol,1st owner,Manual,5.63,11007,New Delhi
2022,Nissan,Nissan MAGNITE XE,28778,Petrol,1st owner,Manual,5.37,10498,New Delhi
2023,Tata,Tata Tiago XT PETROL,9531,Petrol,1st owner,Manual,5.7,11144,New Delhi
2018,Hyundai,Hyundai Grand i10 SPORTZ (O) AT 1.2 KAPPA VTVT,45529,Petrol,1st owner,Automatic,5.23,10225,New Delhi
2020,Maruti,Maruti S PRESSO VXI PLUS AMT,31304,Petrol,1st owner,Manual,4.24,8289,New Delhi
2016,Renault,Renault Kwid RXT 0.8 (O),39687,Petrol,2nd owner,Manual,2.32,4536,New Delhi
2021,Toyota,Toyota URBAN CRUISER HIGH GRADE MT,37969,Petrol,1st owner,Manual,8.14,15494,New Delhi
2016,Maruti,Maruti Baleno ZETA CVT PETROL 1.2,89188,Petrol,1st owner,Automatic,4.75,9289,New Delhi
2023,Nissan,Nissan MAGNITE XL,12295,Petrol,1st owner,Manual,6.18,12082,New Delhi
2019,Honda,Honda WR-V 1.2L I-VTEC VX MT,69079,Petrol,1st owner,Manual,6.69,13079,New Delhi
2021,Skoda,Skoda Rapid STYLE TSI,39424,Petrol,1st owner,Manual,8.84,16826,New Delhi
2022,Maruti,Maruti IGNIS ZETA 1.2 AMT,20115,Petrol,1st owner,Manual,5.86,11456,New Delhi
2019,Maruti,Maruti Baleno DELTA PETROL 1.2,70403,CNG,1st owner,Manual,5.72,11183,New Delhi
2019,Hyundai,Hyundai VENUE S 1.2,28747,Petrol,1st owner,Manual,6.56,12825,New Delhi
2019,Hyundai,Hyundai VENUE SX PLUS 1.0 TURBO DCT,65337,Petrol,1st owner,Automatic,8.53,16236,New Delhi
2020,Hyundai,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,27849,Petrol,2nd owner,Automatic,5.0,9776,New Delhi
2018,Maruti,Maruti Swift ZXI PLUS,73844,Petrol,2nd owner,Manual,5.37,10489,New Delhi
2013,Hyundai,Hyundai i20 MAGNA (O) 1.2,67351,Petrol,2nd owner,Manual,2.52,6636,New Delhi
2015,Hyundai,Hyundai Elite i20 SPORTZ 1.2,55045,Petrol,1st owner,Manual,4.48,8758,New Delhi
2021,Hyundai,Hyundai GRAND I10 NIOS SPORTZ 1.2 KAPPA VTVT CNG,56522,CNG,1st owner,Automatic,6.13,11986,New Delhi
2015,Honda,Honda Amaze 1.2L I-VTEC SX,121870,Petrol,1st owner,Manual,3.42,7612,New Delhi
2018,Hyundai,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,47909,Petrol,2nd owner,Automatic,4.15,8113,New Delhi
2021,Maruti,Maruti Swift VXI,52266,Petrol,1st owner,Manual,5.84,11413,New Delhi
2018,Maruti,Maruti Swift LXI,33745,Petrol,1st owner,Manual,4.9,9580,New Delhi
2019,Ford,Ford Ecosport TITANIUM + 1.5L PETROL,74764,Petrol,1st owner,Manual,6.96,13607,New Delhi
2016,Honda,Honda City 1.5L I-VTEC V MT,71930,CNG,2nd owner,Manual,5.44,12106,New Delhi
2022,Tata,Tata Tiago XT CNG,43369,CNG,1st owner,Manual,5.61,10977,New Delhi
2023,Maruti,Maruti Eeco 5 STR AC CNG,28162,CNG,1st owner,Manual,5.9,11535,New Delhi
2017,Maruti,Maruti Baleno DELTA PETROL 1.2,42198,Petrol,1st owner,Manual,4.85,9482,New Delhi
2017,Maruti,Maruti Baleno DELTA PETROL 1.2,55486,Petrol,1st owner,Manual,4.74,9267,New Delhi
2023,MG,MG HECTOR SAVVY PRO 1.5 TURBO CVT PETROL,30869,Petrol,1st owner,Automatic,18.04,34337,New Delhi
2021,Ford,Ford Ecosport TITANIUM 1.5L DIESEL,24988,Diesel,1st owner,Manual,8.48,16141,New Delhi
2015,Hyundai,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,98836,Petrol,1st owner,Automatic,3.35,6549,New Delhi
2018,Renault,Renault Kwid RXT 1.0 AMT (O),76287,Petrol,1st owner,Manual,3.45,6745,New Delhi
2022,Hyundai,Hyundai Creta SX 1.5 PETROL,25600,Petrol,1st owner,Manual,13.29,25296,New Delhi
2016,Hyundai,Hyundai Elite i20 SPORTZ 1.2,77762,Petrol,2nd owner,Manual,4.37,8543,New Delhi
2023,Mahindra,Mahindra XUV300 W8 (O) 1.5 DIESEL,6486,Diesel,1st owner,Manual,12.84,24440,New Delhi
2017,Hyundai,Hyundai Elite i20 MAGNA EXECUTIVE 1.2,122703,CNG,1st owner,Manual,4.53,10071,New Delhi
2020,KIA,KIA SELTOS HTK PLUS 1.5,38951,Petrol,1st owner,Manual,9.8,18653,New Delhi
